ID,NATURE,TITLE,YEAR,AUTHOR,ORDER,ORDER_OK,ID_CNPQ
8664385553515842,COMPLETO,Sustainable performance: a paradigm inducing new needs of interoperability between maintenance and scheduling activities in manufacturing,2015,"['Olivier Senechal', 'D TRENTESAUX', 'Sandro de Paula Pires', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4', '5']",5,"['', '', '', '5103490322445619', '']"
8664385553515842,COMPLETO,Enhancing Semantic Interoperability in Healthcare using Semantic Process Mining,2016,"['Silvana Pereira Detro', 'Dmitry Morozov', 'Mario Lezoche', 'Hervé Panetto', 'Eduardo Alves Portela Santos', 'Milan Zdravkovic']","['1', '2', '3', '4', '5', '6']",5,"['', '', '', '', '', '']"
8664385553515842,COMPLETO,Análise de Conformidade na Área de Saúde com o Suporte da Mineração de Processos,2016,"['Gustavo Riz', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,Interoperability Assessment Approach in Cancer Healthcare,2016,"['Victor Ricardo Scuissiatto', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,Metodologia de ana&#769;lise diagno&#769;stica de um processo produtivo para suporte nas gesto&#771;es de produc&#807;a&#771;o e manutenc&#807;a&#771;o,2016,"['Edson Ruschel', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,Tomada de decisa&#771;o na manutenc&#807;a&#771;o industrial: uma revisa&#771;o sistema&#769;tica da literatura,2016,"['Edson Ruschel', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,Análise de conformidade em saúde,2016,"['Sariah Ester Torno Mourão', 'Ricardo Mendes Júnior', 'José Eduardo Pécora Junior', 'Eduardo Alves Portela Santos', 'Adriana de Paula Lacerda Santos']","['1', '2', '3', '4', '5']",4,"['', '', '', '', '']"
8664385553515842,COMPLETO,Performance Measurement Systems in Nonprofit Organization: A Bibliometric Analysis,2016,"['Juliano Munik', 'Jose Marcelo Almeida Prado Cestari', 'Fernando Deschamps', 'Edson Pinheiro de Lima', 'SÉRGIO EDUARDO GOUVEA DA COSTA', 'Eduardo Alves Portela Santos', 'EILEEN VAN AKEN']","['1', '2', '3', '4', '5', '6', '7']",6,"['', '', '3858815340688388', '', '', '', '']"
8664385553515842,COMPLETO,Process Mining to Knowledge Discovery in Healthcare Processes,2016,"['Gustavo Riz', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,Mining Shop-Floor Data for Preventive Maintenance Management: Integrating Probabilistic and Predictive Models,2017,"['Edson Ruschel', 'Eduardo Alves Portela Santos', 'Eduardo de Freitas Rocha Loures']","['1', '2', '3']",2,"['', '', '5103490322445619']"
8664385553515842,COMPLETO,A conceptual framework of knowledge conciliation to decision making support in RCM deployment,2017,"['Flávio Piechnicki', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3']",3,"['', '5103490322445619', '']"
8664385553515842,COMPLETO,"Mapping the conceptual relationship among data analysis, knowledge generation and decision-making in industrial processes",2017,"['Cleiton Ferreira dos Santos', 'Flávio Piechnicki', 'Eduardo de Freitas Rocha Loures', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '5103490322445619', '']"
8664385553515842,COMPLETO,?Process Mining Projects: A Case Study in a Software Development Enterprise,2017,"['Rafael Araujo Kluska', 'Marco Antonio Archanjo', 'Fernando Deschamps', 'Eduardo Alves Portela Santos']","['1', '2', '3', '4']",4,"['', '', '3858815340688388', '']"
